Protocol Name, Long Protocol Name, Attribute Name, Full Attribute Name, Attribute Type, Attribute Description
dimp, Dynamic Internet Messaging Program, receiver_type, receiver_typeQ_PROTO_DIMP, bytes, "Type of the email receiver."
dimp, Dynamic Internet Messaging Program, receiver_alias, receiver_aliasQ_PROTO_DIMP, bytes, "Name of email receiver (included cc and bcc receivers)."
dimp, Dynamic Internet Messaging Program, receiver_email, receiver_emailQ_PROTO_DIMP, bytes, "Email address of message receiver (included cc and bcc receivers)."
dimp, Dynamic Internet Messaging Program, receiver, receiverQ_PROTO_DIMP, bytes, "Full address of email receiver (including cc and bcc receivers)."
dimp, Dynamic Internet Messaging Program, sender_alias, sender_aliasQ_PROTO_DIMP, bytes, "Name of the email sender."
dimp, Dynamic Internet Messaging Program, sender_email, sender_emailQ_PROTO_DIMP, bytes, "Email address of the email sender."
dimp, Dynamic Internet Messaging Program, sender, senderQ_PROTO_DIMP, bytes, "Full address of email sender (alias followed by email address)."
dimp, Dynamic Internet Messaging Program, subject, subjectQ_PROTO_DIMP, bytes, "Message subject."
dimp, Dynamic Internet Messaging Program, date, dateQ_PROTO_DIMP, bytes, "Message date."
dimp, Dynamic Internet Messaging Program, attach_id, attach_idQ_PROTO_DIMP, bytes, "Attachment identifier."
dimp, Dynamic Internet Messaging Program, attach_filename, attach_filenameQ_PROTO_DIMP, bytes, "Attachment name."
dimp, Dynamic Internet Messaging Program, action, actionQ_PROTO_DIMP, bytes, "Indicates if the message is read (Read) or composed (Compose)."
dimp, Dynamic Internet Messaging Program, draft, draftQ_PROTO_DIMP, uint32, "Indicates if the email is a draft or has really been posted"
dimp, Dynamic Internet Messaging Program, msg_id, msg_idQ_PROTO_DIMP, bytes, "Identifier of the message."
dimp, Dynamic Internet Messaging Program, msglist_subject, msglist_subjectQ_PROTO_DIMP, bytes, "Message subject in a message list."
dimp, Dynamic Internet Messaging Program, msglist_sender, msglist_senderQ_PROTO_DIMP, bytes, "Full address of email sender (alias and email address)."
dimp, Dynamic Internet Messaging Program, msglist_sender_email, msglist_sender_emailQ_PROTO_DIMP, bytes, "Address of email sender."
dimp, Dynamic Internet Messaging Program, msglist_sender_alias, msglist_sender_aliasQ_PROTO_DIMP, bytes, "Name of email sender."
dimp, Dynamic Internet Messaging Program, msglist_receiver_alias, msglist_receiver_aliasQ_PROTO_DIMP, bytes, "Name of email receiver."
dimp, Dynamic Internet Messaging Program, msglist_date, msglist_dateQ_PROTO_DIMP, bytes, "Message date in a message list."
dimp, Dynamic Internet Messaging Program, msglist_folder, msglist_folderQ_PROTO_DIMP, bytes, "Indicates the directory from a message list."
dimp, Dynamic Internet Messaging Program, login, loginQ_PROTO_DIMP, bytes, "User's login string."
dimp, Dynamic Internet Messaging Program, password, passwordQ_PROTO_DIMP, bytes, "User's password string."
directconnect, DirectConnect (NMDC), login, loginQ_PROTO_DIRECTCONNECT, bytes, "User's login string."
directconnect, DirectConnect (NMDC), query, queryQ_PROTO_DIRECTCONNECT, bytes, "Query sent to find a file."
directconnect, DirectConnect (NMDC), query_way, query_wayQ_PROTO_DIRECTCONNECT, bytes, "Way of the query."
directconnect, DirectConnect (NMDC), sr_filename, sr_filenameQ_PROTO_DIRECTCONNECT, bytes, "The name of a file returned by a search query."
directconnect, DirectConnect (NMDC), sr_filesize, sr_filesizeQ_PROTO_DIRECTCONNECT, bytes, "The size of a file returned by a search query."
directconnect, DirectConnect (NMDC), sr_filehash, sr_filehashQ_PROTO_DIRECTCONNECT, bytes, "The hash of a file returned by a search query."
directconnect, DirectConnect (NMDC), file_hash, file_hashQ_PROTO_DIRECTCONNECT, bytes, "Hash of the transferred file."
directconnect, DirectConnect (NMDC), file_is_compressed, file_is_compressedQ_PROTO_DIRECTCONNECT, uint32, "Tells whether a file is compressed."
directconnect, DirectConnect (NMDC), file_compression_type, file_compression_typeQ_PROTO_DIRECTCONNECT, bytes, "Tells the compression type."
directconnect, DirectConnect (NMDC), file_chunk_data_offset, file_chunk_data_offsetQ_PROTO_DIRECTCONNECT, uint32, "Offset of the transferred data."
directconnect, DirectConnect (NMDC), file_chunk_len, file_chunk_lenQ_PROTO_DIRECTCONNECT, uint32, "Size of the transferred piece."
dns, Domain Name Service, query, queryQ_PROTO_DNS, bytes, "DNS Query sent."
dns, Domain Name Service, qdcount, qdcountQ_PROTO_DNS, uint32, "Number of queries."
dns, Domain Name Service, ancount, ancountQ_PROTO_DNS, uint32, "Number of answers."
dns, Domain Name Service, nscount, nscountQ_PROTO_DNS, uint32, "Number of answers in the 'authority' section."
dns, Domain Name Service, arcount, arcountQ_PROTO_DNS, uint32, "Number of additional answers."
dns, Domain Name Service, transaction_id, transaction_idQ_PROTO_DNS, uint32, "DNS unique transaction ID."
dns, Domain Name Service, name, nameQ_PROTO_DNS, bytes, "Name of the request"
dns, Domain Name Service, host, hostQ_PROTO_DNS, bytes, "Host name"
dns, Domain Name Service, host_addr, host_addrQ_PROTO_DNS, string, "IPV4 Host address"
dns, Domain Name Service, reverse_addr, reverse_addrQ_PROTO_DNS, string, "IP address returned to the PTR request."
dns, Domain Name Service, response_time, response_timeQ_PROTO_DNS, string, "Elapsed time between sending of the dns request and reception of its response."
dns, Domain Name Service, ttl, ttlQ_PROTO_DNS, uint32, "Time (in seconds) a DNS information returned by the server will be kept in cache."
dns, Domain Name Service, section_type, section_typeQ_PROTO_DNS, bytes, "Type of section for each DNS answer."
dns, Domain Name Service, flags, flagsQ_PROTO_DNS, uint32, "Flags."
ebay, eBay.com, query_text, query_textQ_PROTO_EBAY, bytes, "Query sent to the search engine."
ebay, eBay.com, query_raw, query_rawQ_PROTO_EBAY, bytes, "Contains the query sent to the search engine as indicated in the URL."
ebuddy, eBuddy.com, contact_im, contact_imQ_PROTO_EBUDDY, bytes, "Instant Messaging network associated to the contact"
ebuddy, eBuddy.com, contact_message, contact_messageQ_PROTO_EBUDDY, bytes, "User's contact IM personal message."
ebuddy, eBuddy.com, contact_blocked, contact_blockedQ_PROTO_EBUDDY, bytes, "Specifies if the user has blocked this contact."
ebuddy, eBuddy.com, contact_status, contact_statusQ_PROTO_EBUDDY, bytes, "Contact status."
ebuddy, eBuddy.com, contact_nickname, contact_nicknameQ_PROTO_EBUDDY, bytes, "Contact's nickname."
ebuddy, eBuddy.com, contact_login, contact_loginQ_PROTO_EBUDDY, bytes, "Contact login."
ebuddy, eBuddy.com, chat_im, chat_imQ_PROTO_EBUDDY, bytes, "Instant Messaging network the message is being exchanged on."
ebuddy, eBuddy.com, message, messageQ_PROTO_EBUDDY, bytes, "Contains the chat message."
ebuddy, eBuddy.com, receiver, receiverQ_PROTO_EBUDDY, bytes, "Contains the identity of the receiver for a chat message or a file transfer."
ebuddy, eBuddy.com, sender, senderQ_PROTO_EBUDDY, bytes, "Contains the identity of the sender of a chat session or a file transfer."
ebuddy, eBuddy.com, nickname, nicknameQ_PROTO_EBUDDY, bytes, "User's nickname, as seen in the ebuddy chat windows."
ebuddy, eBuddy.com, client_message, client_messageQ_PROTO_EBUDDY, bytes, "User's IM personal message."
ebuddy, eBuddy.com, client_status, client_statusQ_PROTO_EBUDDY, bytes, "Status of connected user."
ebuddy, eBuddy.com, e_action, e_actionQ_PROTO_EBUDDY, bytes, "Action of the user."
ebuddy, eBuddy.com, im_network, im_networkQ_PROTO_EBUDDY, bytes, "Name of the current instant messaging network used by the client."
ebuddy, eBuddy.com, password, passwordQ_PROTO_EBUDDY, bytes, "User's password string."
ebuddy, eBuddy.com, login, loginQ_PROTO_EBUDDY, bytes, "User's login string."
edonkey, Edonkey, login, loginQ_PROTO_EDONKEY, bytes, "User's login string."
edonkey, Edonkey, query, queryQ_PROTO_EDONKEY, bytes, "Query sent to find a file."
edonkey, Edonkey, query_type, query_typeQ_PROTO_EDONKEY, bytes, "Sort of query sent."
edonkey, Edonkey, filename, filenameQ_PROTO_EDONKEY, bytes, "Name of the transferred file."
edonkey, Edonkey, filesize, filesizeQ_PROTO_EDONKEY, uint64, "Size (byte) of the transferred file."
edonkey, Edonkey, file_compression_type, file_compression_typeQ_PROTO_EDONKEY, bytes, "Tells the compression type."
edonkey, Edonkey, file_is_compressed, file_is_compressedQ_PROTO_EDONKEY, uint32, "Tells whether a file is compressed."
edonkey, Edonkey, file_chunk_len, file_chunk_lenQ_PROTO_EDONKEY, uint32, "Size of the transferred piece."
edonkey, Edonkey, file_chunk_data_offset, file_chunk_data_offsetQ_PROTO_EDONKEY, uint32, "Offset of the transferred data."
eigrp, Enhanced Interior Gateway Routing Protocol, as_number, as_numberQ_PROTO_EIGRP, uint32, "The Autonomous System identifier."
etsi_li, ETSI Lawful Interception TS 10 232-1 V2.1.1, second, secondQ_PROTO_ETSI_LI, uint64, "The field contains the timestamp in seconds."
facebook, Facebook, message, messageQ_PROTO_FACEBOOK, bytes, "Instant message content."
facebook, Facebook, is_mobile_service, is_mobile_serviceQ_PROTO_FACEBOOK, bytes, "Whether or not the access was made through a mobile device."
facebook, Facebook, application_action, application_actionQ_PROTO_FACEBOOK, bytes, "(Deprecated) Indicates the action executed by the user."
facebook, Facebook, application_name, application_nameQ_PROTO_FACEBOOK, bytes, "(Deprecated) Name of the application"
facebook, Facebook, feed_text, feed_textQ_PROTO_FACEBOOK, bytes, "feed text."
facebook, Facebook, feed_like, feed_likeQ_PROTO_FACEBOOK, uint32, "Number of time the feed has been liked."
facebook, Facebook, feed_type, feed_typeQ_PROTO_FACEBOOK, bytes, "Type of the feed."
facebook, Facebook, share_text, share_textQ_PROTO_FACEBOOK, bytes, "Text of the share message"
facebook, Facebook, share_with, share_withQ_PROTO_FACEBOOK, bytes, "Who the share message is sent to."
facebook, Facebook, contact_name, contact_nameQ_PROTO_FACEBOOK, bytes, "Contact name."
facebook, Facebook, contact_uid, contact_uidQ_PROTO_FACEBOOK, bytes, "Contact ID."
facebook, Facebook, comment, commentQ_PROTO_FACEBOOK, bytes, "Text of the comment."
facebook, Facebook, status_update, status_updateQ_PROTO_FACEBOOK, bytes, "Status update text."
facebook, Facebook, location, locationQ_PROTO_FACEBOOK, bytes, "Location shared"
facebook, Facebook, profile_value, profile_valueQ_PROTO_FACEBOOK, bytes, "Value of a profile entry"
facebook, Facebook, profile_name, profile_nameQ_PROTO_FACEBOOK, bytes, "Name of a profile entry"
facebook, Facebook, receiver_sex, receiver_sexQ_PROTO_FACEBOOK, bytes, "Instant message recipient gender."
facebook, Facebook, receiver_uid, receiver_uidQ_PROTO_FACEBOOK, bytes, "Instant message recipient ID."
facebook, Facebook, receiver, receiverQ_PROTO_FACEBOOK, bytes, "Instant message recipient name."
facebook, Facebook, sender_sex, sender_sexQ_PROTO_FACEBOOK, bytes, "Instant message sender gender."
facebook, Facebook, sender_email, sender_emailQ_PROTO_FACEBOOK, bytes, "Email address of the message sender."
facebook, Facebook, sender_uid, sender_uidQ_PROTO_FACEBOOK, bytes, "Instant message sender ID."
facebook, Facebook, sender, senderQ_PROTO_FACEBOOK, bytes, "Contains the identity of the sender of a chat session or a file transfer."
facebook, Facebook, message_id, message_idQ_PROTO_FACEBOOK, bytes, "Instant message ID."
facebook, Facebook, client_time, client_timeQ_PROTO_FACEBOOK, bytes, "Instant message client timestamp."
facebook, Facebook, query_text, query_textQ_PROTO_FACEBOOK, bytes, "Query sent to the search engine."
facebook, Facebook, query_raw, query_rawQ_PROTO_FACEBOOK, bytes, "Contains the query sent to the search engine as indicated in the URL."
facebook, Facebook, highschool, highschoolQ_PROTO_FACEBOOK, bytes, "(deprecated, see profile_entry) Name of highschool."
facebook, Facebook, college, collegeQ_PROTO_FACEBOOK, bytes, "(deprecated, see profile_entry) Name of college."
facebook, Facebook, employer, employerQ_PROTO_FACEBOOK, bytes, "(deprecated, see profile_entry) Name of employer."
facebook, Facebook, sex, sexQ_PROTO_FACEBOOK, bytes, "User gender."
facebook, Facebook, uid, uidQ_PROTO_FACEBOOK, bytes, "Generic user ID."
facebook, Facebook, lastname, lastnameQ_PROTO_FACEBOOK, bytes, "User family name"
facebook, Facebook, firstname, firstnameQ_PROTO_FACEBOOK, bytes, "User name"
facebook, Facebook, name, nameQ_PROTO_FACEBOOK, bytes, "Name the user."
facebook, Facebook, password, passwordQ_PROTO_FACEBOOK, bytes, "User's password string."
facebook, Facebook, login, loginQ_PROTO_FACEBOOK, bytes, "User's login string."
facebook, Facebook, action, actionQ_PROTO_FACEBOOK, bytes, "Indicates the action executed by the user."
facebook_apps, Facebook Apps, application_action, application_actionQ_PROTO_FACEBOOK_APPS, bytes, "Indicates the action executed by the user."
facebook_apps, Facebook Apps, application_name, application_nameQ_PROTO_FACEBOOK_APPS, bytes, "Name of the application."
facebook_mail, facebook mail, attach_type, attach_typeQ_PROTO_FACEBOOK_MAIL, bytes, "Content type of the sent attached file."
facebook_mail, facebook mail, attach_size, attach_sizeQ_PROTO_FACEBOOK_MAIL, uint32, "Attached file MIME size."
facebook_mail, facebook mail, attach_id, attach_idQ_PROTO_FACEBOOK_MAIL, bytes, "Attachment identifier."
facebook_mail, facebook mail, attach_filename, attach_filenameQ_PROTO_FACEBOOK_MAIL, bytes, "Attachment name."
facebook_mail, facebook mail, contact_uid, contact_uidQ_PROTO_FACEBOOK_MAIL, bytes, "The facebook id of a contact."
facebook_mail, facebook mail, contact_name, contact_nameQ_PROTO_FACEBOOK_MAIL, bytes, "Contact name."
facebook_mail, facebook mail, sender_email, sender_emailQ_PROTO_FACEBOOK_MAIL, bytes, "Email address of the email sender."
facebook_mail, facebook mail, sender_alias, sender_aliasQ_PROTO_FACEBOOK_MAIL, bytes, "Name of the email sender."
facebook_mail, facebook mail, sender_uid, sender_uidQ_PROTO_FACEBOOK_MAIL, bytes, "Sender ID."
facebook_mail, facebook mail, sender, senderQ_PROTO_FACEBOOK_MAIL, bytes, "Full address of email sender (alias followed by email address)."
facebook_mail, facebook mail, receiver_email, receiver_emailQ_PROTO_FACEBOOK_MAIL, bytes, "Email address of message receiver (included cc and bcc receivers)."
facebook_mail, facebook mail, receiver_alias, receiver_aliasQ_PROTO_FACEBOOK_MAIL, bytes, "Name of email receiver (included cc and bcc receivers)."
facebook_mail, facebook mail, receiver_uid, receiver_uidQ_PROTO_FACEBOOK_MAIL, bytes, "Receiver ID."
facebook_mail, facebook mail, receiver, receiverQ_PROTO_FACEBOOK_MAIL, bytes, "Full address of email receiver (including cc and bcc receivers)."
facebook_mail, facebook mail, msg_id, msg_idQ_PROTO_FACEBOOK_MAIL, bytes, "Identifier of the message."
facebook_mail, facebook mail, thread_id, thread_idQ_PROTO_FACEBOOK_MAIL, bytes, "Identifies messages belonging to a series of replies back and forth pertaining to a certain message."
facebook_mail, facebook mail, action, actionQ_PROTO_FACEBOOK_MAIL, bytes, "Indicates if the message is read (Read) or composed (Compose)."
facebook_mail, facebook mail, date, dateQ_PROTO_FACEBOOK_MAIL, bytes, "Message date."
facebook_mail, facebook mail, subject, subjectQ_PROTO_FACEBOOK_MAIL, bytes, "Message subject."
