,,,,,,,,,,,,,,
,protocol id,proto_idname,proto_family,proto_name,proto_longname,attr_id,attr_id_name,attr_name,deprecated,attr_type,attr_desc,stream,pkt/session,content
,275,Q_PROTO_AIM_EXPRESS,Instant Messaging,aim_express,AIM express,600,Q_MPA_SENDER,sender,,string,Contains the identity of the sender of a chat session or a file transfer.,0,session_prt,0
,275,Q_PROTO_AIM_EXPRESS,Instant Messaging,aim_express,AIM express,585,Q_MPA_RECEIVER,receiver,,string,Contains the identity of the receiver for a chat message or a file transfer.,0,session_mod,0
,275,Q_PROTO_AIM_EXPRESS,Instant Messaging,aim_express,AIM express,644,Q_MPA_CHAT_ID,chat_id,,string,Window chat id.,0,session_prt,0
,275,Q_PROTO_AIM_EXPRESS,Instant Messaging,aim_express,AIM express,1,Q_AIM_EXPRESS_CHAT_TYPE,chat_type,,string,Message type.,0,session_prt,0
,275,Q_PROTO_AIM_EXPRESS,Instant Messaging,aim_express,AIM express,608,Q_MPA_VERSION,version,,string,Client version.,0,session_fix,0
,275,Q_PROTO_AIM_EXPRESS,Instant Messaging,aim_express,AIM express,614,Q_MPA_CONTACT_ENTRY,contact_entry,,parent,This attribute groups information about a contact.,0,session_mod,0
,275,Q_PROTO_AIM_EXPRESS,Instant Messaging,aim_express,AIM express,528,Q_MPA_CONTACT_LOGIN,contact_login,,string,Contact login.,0,session_prt,0
,275,Q_PROTO_AIM_EXPRESS,Instant Messaging,aim_express,AIM express,529,Q_MPA_CONTACT_STATUS,contact_status,,string,Contact status.,0,session_prt,0
,275,Q_PROTO_AIM_EXPRESS,Instant Messaging,aim_express,AIM express,527,Q_MPA_CLIENT_STATUS,client_status,,string,Status of connected user.,0,session_mod,0
,245,Q_PROTO_AIM_TRANSFER,File Transfer,aim_transfer,AIM Transfer,545,Q_MPA_INHERIT_KEY,inherit_key,,binary,"Candidate inheritance key, generated from the first ixE-classified child session packet.",0,session_mod,0
,245,Q_PROTO_AIM_TRANSFER,File Transfer,aim_transfer,AIM Transfer,617,Q_MPA_END,end,,ptr,"Indicates the end of a top-level parent attribute. This attribute's behavior depends on the method used to extract it: 1) If using the ixEngine v4 API function uevent_hook_add_parms"", it will be extracted like any other attribute. 2) If using the ixEngine v4 API function ""afc_metadata_add"", it will generate an attribute having the attribute ID of the associated top-level parent attribute and the ctb_metadata_attr.qm_end flag set to 1""",0,session_mod,0
,245,Q_PROTO_AIM_TRANSFER,File Transfer,aim_transfer,AIM Transfer,538,Q_MPA_FILE,file,,parent,File related information.,0,session_fix,0
,245,Q_PROTO_AIM_TRANSFER,File Transfer,aim_transfer,AIM Transfer,530,Q_MPA_CONTENT,content,,buffer,File content,1,session_mod,1
,245,Q_PROTO_AIM_TRANSFER,File Transfer,aim_transfer,AIM Transfer,541,Q_MPA_FILENAME,filename,,string,Name of the transferred file.,0,session_prt,0
,245,Q_PROTO_AIM_TRANSFER,File Transfer,aim_transfer,AIM Transfer,747,Q_MPA_FILENAME_ENCODING,filename_encoding,,string,Encoding of the transferred file name.,0,session_prt,0
,245,Q_PROTO_AIM_TRANSFER,File Transfer,aim_transfer,AIM Transfer,542,Q_MPA_FILESIZE,filesize,,uint32,Size (byte) of the transferred file.,0,session_prt,0
,281,Q_PROTO_AIMS,Instant Messaging,aims,Secure AIM,550,Q_MPA_LOGIN,login,,string,User's login string.,0,session_mod,0
,9,Q_PROTO_AMQP,Middleware,amqp,Advance Message Queuing Protocol,617,Q_MPA_END,end,,ptr,"Indicates the end of a top-level parent attribute. This attribute's behavior depends on the method used to extract it: 1) If using the ixEngine v4 API function uevent_hook_add_parms"", it will be extracted like any other attribute. 2) If using the ixEngine v4 API function ""afc_metadata_add"", it will generate an attribute having the attribute ID of the associated top-level parent attribute and the ctb_metadata_attr.qm_end flag set to 1""",0,session_mod,0
,9,Q_PROTO_AMQP,Middleware,amqp,Advance Message Queuing Protocol,1,Q_AMQP_MAJOR_VERSION,major_version,,uint8,Major version of the protocol used by the client.,0,session_fix,0
,9,Q_PROTO_AMQP,Middleware,amqp,Advance Message Queuing Protocol,2,Q_AMQP_MINOR_VERSION,minor_version,,uint8,Minor version of the protocol used by the client.,0,session_fix,0
,9,Q_PROTO_AMQP,Middleware,amqp,Advance Message Queuing Protocol,5,Q_AMQP_REVISION,revision,,uint8,Revision version of the protocol used by the client.,0,session_fix,0
,9,Q_PROTO_AMQP,Middleware,amqp,Advance Message Queuing Protocol,7,Q_AMQP_REQUEST,request,,parent,An AMQP request,0,session_mod,0
,9,Q_PROTO_AMQP,Middleware,amqp,Advance Message Queuing Protocol,4,Q_AMQP_RESPONSE_TIME,response_time,,timeval,Server response time during the connection procedure.,0,session_prt,0
,9,Q_PROTO_AMQP,Middleware,amqp,Advance Message Queuing Protocol,6,Q_AMQP_TYPE,type,,uint8,Type of AMQP request.,0,session_prt,0
,9,Q_PROTO_AMQP,Middleware,amqp,Advance Message Queuing Protocol,8,Q_AMQP_CLASS,class,,uint16,Class of AMQP request.,0,session_prt,0
,9,Q_PROTO_AMQP,Middleware,amqp,Advance Message Queuing Protocol,3,Q_AMQP_METHOD,method,,string_index,Type of AMQP command.,0,session_prt,0
,9,Q_PROTO_AMQP,Middleware,amqp,Advance Message Queuing Protocol,9,Q_AMQP_ARGUMENTS,arguments,,parent,Arguments of the AMQP request.,0,session_mod,0
,9,Q_PROTO_AMQP,Middleware,amqp,Advance Message Queuing Protocol,10,Q_AMQP_SERVER_MAJOR_VERSION,server_major_version,,uint8,Major version of the protocol used by the server.,0,session_prt,0
,9,Q_PROTO_AMQP,Middleware,amqp,Advance Message Queuing Protocol,11,Q_AMQP_SERVER_MINOR_VERSION,server_minor_version,,uint8,Minor version of the protocol used by the server.,0,session_prt,0
,9,Q_PROTO_AMQP,Middleware,amqp,Advance Message Queuing Protocol,12,Q_AMQP_EXCHANGE_TYPE,exchange_type,,string,Mode of AMQP exchange.,0,session_prt,0
,9,Q_PROTO_AMQP,Middleware,amqp,Advance Message Queuing Protocol,13,Q_AMQP_ROUTING_KEY,routing_key,,string,Virtual address used to route a message.,0,session_prt,0
,9,Q_PROTO_AMQP,Middleware,amqp,Advance Message Queuing Protocol,14,Q_AMQP_PROPERTIES,properties,,parent,Properties of the data exchanged between the client and the server.,0,session_mod,0
,9,Q_PROTO_AMQP,Middleware,amqp,Advance Message Queuing Protocol,15,Q_AMQP_CORRELATION_ID,correlation_id,,string,Identifier used to correlate the application.,0,session_prt,0
,9,Q_PROTO_AMQP,Middleware,amqp,Advance Message Queuing Protocol,598,Q_MPA_REPLYTO,replyto,,string,Addresse of the reply queue.,0,session_prt,0
,563,Q_PROTO_APPLE_UPDATE,Web,apple_update,Apple Update,1,Q_APPLE_UPDATE_PKG_NAME,pkg_name,,string,pkg_name (package name) is the name of the software being updated.,0,session_mod,0
,1106,Q_PROTO_APPSTORE,Application Service,appstore,Apple App Store,3,Q_APPSTORE_DEVICE_TYPE,device_type,,string,"Target device (iPhone, iPod,...).",0,session_mod,0
,1106,Q_PROTO_APPSTORE,Application Service,appstore,Apple App Store,2,Q_APPSTORE_CONNECTION_TYPE,connection_type,,string,Type of the connection.,0,session_mod,0
,1106,Q_PROTO_APPSTORE,Application Service,appstore,Apple App Store,1,Q_APPSTORE_APPLICATION_NAME,application_name,,string,Name of the downloaded app.,0,session_mod,0
,564,Q_PROTO_ARCHIVE,Web,archive,Archive.org,617,Q_MPA_END,end,,ptr,"Indicates the end of a top-level parent attribute. This attribute's behavior depends on the method used to extract it: 1) If using the ixEngine v4 API function uevent_hook_add_parms"", it will be extracted like any other attribute. 2) If using the ixEngine v4 API function ""afc_metadata_add"", it will generate an attribute having the attribute ID of the associated top-level parent attribute and the ctb_metadata_attr.qm_end flag set to 1""",0,session_mod,0
,564,Q_PROTO_ARCHIVE,Web,archive,Archive.org,630,Q_MPA_ACCOUNT,account,,parent,User account metadata including the login and the password.,0,session_mod,0
,564,Q_PROTO_ARCHIVE,Web,archive,Archive.org,550,Q_MPA_LOGIN,login,,string,User's login string.,0,session_prt,0
,564,Q_PROTO_ARCHIVE,Web,archive,Archive.org,578,Q_MPA_PASSWORD,password,,string,User's password string.,0,session_prt,0
,564,Q_PROTO_ARCHIVE,Web,archive,Archive.org,581,Q_MPA_QUERY,query,,parent,Contains query metadata sent to the server.,0,session_mod,0
,564,Q_PROTO_ARCHIVE,Web,archive,Archive.org,583,Q_MPA_QUERY_TEXT,query_text,,string,Query sent to the search engine.,0,session_prt,0
,564,Q_PROTO_ARCHIVE,Web,archive,Archive.org,582,Q_MPA_QUERY_RAW,query_raw,,string,Contains the query sent to the search engine as indicated in the URL.,0,session_prt,0
,564,Q_PROTO_ARCHIVE,Web,archive,Archive.org,584,Q_MPA_QUERY_TYPE,query_type,,string,Sort of query sent to the search engine.,0,session_prt,0
,564,Q_PROTO_ARCHIVE,Web,archive,Archive.org,711,Q_MPA_QUERY_INDEX,query_index,,uint32,A number containing the index of the showed results,0,session_prt,0
,564,Q_PROTO_ARCHIVE,Web,archive,Archive.org,537,Q_MPA_ENCODING,encoding,,string,Query encoding.,0,session_mod,0
,564,Q_PROTO_ARCHIVE,Web,archive,Archive.org,538,Q_MPA_FILE,file,,parent,Parent attribute containing metadata related to the file.,0,session_mod,0
,564,Q_PROTO_ARCHIVE,Web,archive,Archive.org,2,Q_ARCHIVE_ACTION,action,,string,Indicates the action executed by the user.,0,session_prt,0
,564,Q_PROTO_ARCHIVE,Web,archive,Archive.org,541,Q_MPA_FILENAME,filename,,string,Name of the transferred file.,0,session_prt,0
,564,Q_PROTO_ARCHIVE,Web,archive,Archive.org,3,Q_ARCHIVE_TITLE,title,,string,File title.,0,session_prt,0
,564,Q_PROTO_ARCHIVE,Web,archive,Archive.org,4,Q_ARCHIVE_DESCRIPTION,description,,string,File description.,0,session_prt,0
,564,Q_PROTO_ARCHIVE,Web,archive,Archive.org,5,Q_ARCHIVE_SUBJECT,subject,,string,File subject.,0,session_prt,0
,564,Q_PROTO_ARCHIVE,Web,archive,Archive.org,6,Q_ARCHIVE_CREATOR,creator,,string,File creator.,0,session_prt,0
,272,Q_PROTO_ARES,Peer to Peer,ares,Ares,795,Q_MPA_PEER_INFO,peer_info,,,"Structure containing a classification prediction of a network peer. The clep_peer_t structure (ixE 4.18.x) provides the IP v4 or v6 address (ul3l4_addr_t), the transport protocol ID (TCP/UDP/etc.), the listening port, and the list of protocols to be classified in case of successful prediction.",0,session_mod,0
,272,Q_PROTO_ARES,Peer to Peer,ares,Ares,704,Q_MPA_NICKNAME,nickname,,string,Contains the user identity of the Ares connection.,0,session_fix,0
,272,Q_PROTO_ARES,Peer to Peer,ares,Ares,581,Q_MPA_QUERY,query,,string,Query sent to find a file.,0,session_mod,0
,272,Q_PROTO_ARES,Peer to Peer,ares,Ares,623,Q_MPA_FILE_HASH,file_hash,,string,Hash of the transferred file.,0,session_mod,0
,11,Q_PROTO_ARP,Network Service,arp,Address Resolution Protocol,1,Q_ARP_HARDWARE,hardware,,uint16,Specify the hardware type for which the request is sent. A value of 1 indicates an Ethernet address.,0,pkt,0
,11,Q_PROTO_ARP,Network Service,arp,Address Resolution Protocol,2,Q_ARP_PROTOCOL,protocol,,uint16,Protocol number encapsulated in the Ethernet frame.,0,pkt,0
,11,Q_PROTO_ARP,Network Service,arp,Address Resolution Protocol,3,Q_ARP_HARDSIZE,hardsize,,uint8,MAC address length.,0,pkt,0
,11,Q_PROTO_ARP,Network Service,arp,Address Resolution Protocol,4,Q_ARP_PROTOSIZE,protosize,,uint8,Size in bytes of the logical address requested. Example: 4 for IP.,0,pkt,0
,11,Q_PROTO_ARP,Network Service,arp,Address Resolution Protocol,5,Q_ARP_OPCODE,opcode,,uint16,"Operation Code: Request = 1, Response = 2.",0,pkt,0
,11,Q_PROTO_ARP,Network Service,arp,Address Resolution Protocol,6,Q_ARP_SRC_HARD,src_hard,,binary,Source MAC address.,0,pkt,0
,11,Q_PROTO_ARP,Network Service,arp,Address Resolution Protocol,7,Q_ARP_SRC_PROTO,src_proto,,binary,Source IP address.,0,pkt,0
,11,Q_PROTO_ARP,Network Service,arp,Address Resolution Protocol,8,Q_ARP_DST_HARD,dst_hard,,binary,Destination MAC address.,0,pkt,0
,11,Q_PROTO_ARP,Network Service,arp,Address Resolution Protocol,9,Q_ARP_DST_PROTO,dst_proto,,binary,Destination IP address.,0,pkt,0
,586,Q_PROTO_BADONGO,Web,badongo,Badongo.com,617,Q_MPA_END,end,,ptr,"Indicates the end of a top-level parent attribute. This attribute's behavior depends on the method used to extract it: 1) If using the ixEngine v4 API function uevent_hook_add_parms"", it will be extracted like any other attribute. 2) If using the ixEngine v4 API function ""afc_metadata_add"", it will generate an attribute having the attribute ID of the associated top-level parent attribute and the ctb_metadata_attr.qm_end flag set to 1""",0,session_mod,0
,586,Q_PROTO_BADONGO,Web,badongo,Badongo.com,538,Q_MPA_FILE,file,,parent,Parent attribute containing metadata related to the file.,0,session_mod,0
,586,Q_PROTO_BADONGO,Web,badongo,Badongo.com,630,Q_MPA_ACCOUNT,account,,parent,User account metadata including the login and the password.,0,session_mod,0
,586,Q_PROTO_BADONGO,Web,badongo,Badongo.com,550,Q_MPA_LOGIN,login,,string,User's login string.,0,session_mod,0
,586,Q_PROTO_BADONGO,Web,badongo,Badongo.com,578,Q_MPA_PASSWORD,password,,string,User's password string.,0,session_mod,0
,586,Q_PROTO_BADONGO,Web,badongo,Badongo.com,512,Q_MPA_ACTION,action,,string,Indicates the action executed by the user.,0,session_mod,0
,586,Q_PROTO_BADONGO,Web,badongo,Badongo.com,541,Q_MPA_FILENAME,filename,,string,Name of the transferred file.,0,session_mod,0
,586,Q_PROTO_BADONGO,Web,badongo,Badongo.com,542,Q_MPA_FILESIZE,filesize,,uint32,Size (byte) of the transferred file.,0,session_mod,0
,586,Q_PROTO_BADONGO,Web,badongo,Badongo.com,530,Q_MPA_CONTENT,content,,buffer,Message content.,0,session_mod,0
,586,Q_PROTO_BADONGO,Web,badongo,Badongo.com,4,Q_BADONGO_UPLOAD_DESCRIPTION,upload_description,,string,Description of the uploaded file.,0,session_mod,0
,365,Q_PROTO_BADOO,Instant Messaging,badoo,Badoo.com,617,Q_MPA_END,end,,ptr,"Indicates the end of a top-level parent attribute. This attribute's behavior depends on the method used to extract it: 1) If using the ixEngine v4 API function uevent_hook_add_parms"", it will be extracted like any other attribute. 2) If using the ixEngine v4 API function ""afc_metadata_add"", it will generate an attribute having the attribute ID of the associated top-level parent attribute and the ctb_metadata_attr.qm_end flag set to 1""",0,session_mod,0
,365,Q_PROTO_BADOO,Instant Messaging,badoo,Badoo.com,525,Q_MPA_CHAT,chat,,parent,"Parent entry, empty, for fields belonging to the chat (message, sender, receiver, encoding).",0,session_mod,0
,365,Q_PROTO_BADOO,Instant Messaging,badoo,Badoo.com,630,Q_MPA_ACCOUNT,account,,parent,User account metadata including the login and the password.,0,session_fix,0
,365,Q_PROTO_BADOO,Instant Messaging,badoo,Badoo.com,550,Q_MPA_LOGIN,login,,string,User's login string.,0,session_mod,0
,365,Q_PROTO_BADOO,Instant Messaging,badoo,Badoo.com,578,Q_MPA_PASSWORD,password,,string,User's password string.,0,session_mod,0
,365,Q_PROTO_BADOO,Instant Messaging,badoo,Badoo.com,704,Q_MPA_NICKNAME,nickname,,string,"User's nickname, as seen in the ebuddy chat windows.",0,session_mod,0
,365,Q_PROTO_BADOO,Instant Messaging,badoo,Badoo.com,600,Q_MPA_SENDER,sender,,string,Contains the identity of the sender of a chat session or a file transfer.,0,session_mod,0
,365,Q_PROTO_BADOO,Instant Messaging,badoo,Badoo.com,585,Q_MPA_RECEIVER,receiver,,string,Contains the identity of the receiver for a chat message or a file transfer.,0,session_mod,0
,365,Q_PROTO_BADOO,Instant Messaging,badoo,Badoo.com,674,Q_MPA_RECEIVER_UID,receiver_uid,,string,Unique contact ID for a receiver.,0,session_mod,0
,365,Q_PROTO_BADOO,Instant Messaging,badoo,Badoo.com,552,Q_MPA_MESSAGE,message,,string,Contains the chat message.,1,session_mod,0
,365,Q_PROTO_BADOO,Instant Messaging,badoo,Badoo.com,614,Q_MPA_CONTACT_ENTRY,contact_entry,,parent,This attribute groups information about a contact.,0,session_mod,0
,365,Q_PROTO_BADOO,Instant Messaging,badoo,Badoo.com,528,Q_MPA_CONTACT_LOGIN,contact_login,,string,Contact login.,0,session_mod,0
,365,Q_PROTO_BADOO,Instant Messaging,badoo,Badoo.com,677,Q_MPA_CONTACT_UID,contact_uid,,string,Contact ID.,0,session_mod,0
,548,Q_PROTO_BAIDU,Web,baidu,Baidu.com,617,Q_MPA_END,end,,ptr,"Indicates the end of a top-level parent attribute. This attribute's behavior depends on the method used to extract it: 1) If using the ixEngine v4 API function uevent_hook_add_parms"", it will be extracted like any other attribute. 2) If using the ixEngine v4 API function ""afc_metadata_add"", it will generate an attribute having the attribute ID of the associated top-level parent attribute and the ctb_metadata_attr.qm_end flag set to 1""",0,session_mod,0
,548,Q_PROTO_BAIDU,Web,baidu,Baidu.com,581,Q_MPA_QUERY,query,,parent,Contains query metadata sent to the server.,0,session_mod,0
,548,Q_PROTO_BAIDU,Web,baidu,Baidu.com,583,Q_MPA_QUERY_TEXT,query_text,,string,Query sent to the search engine.,0,session_prt,0
,548,Q_PROTO_BAIDU,Web,baidu,Baidu.com,582,Q_MPA_QUERY_RAW,query_raw,,string,Contains the query sent to the search engine as indicated in the URL.,0,session_prt,0
,548,Q_PROTO_BAIDU,Web,baidu,Baidu.com,584,Q_MPA_QUERY_TYPE,query_type,,string,Sort of query sent to the search engine.,0,session_prt,0
,548,Q_PROTO_BAIDU,Web,baidu,Baidu.com,537,Q_MPA_ENCODING,encoding,,string,Query encoding.,0,session_mod,0
,548,Q_PROTO_BAIDU,Web,baidu,Baidu.com,711,Q_MPA_QUERY_INDEX,query_index,,uint32,A number containing the index of the showed results,0,session_prt,0
,3,Q_PROTO_BASE,Standard,base,Base virtual protocol,1,Q_BASE_CNX_TYPE,cnx_type,,uint8,Packet transfer direction in a client/server flow.,0,pkt,0
,3,Q_PROTO_BASE,Standard,base,Base virtual protocol,2,Q_BASE_PATH,path,,path,Protocol stack of a packet.,0,session_prt,0
,3,Q_PROTO_BASE,Standard,base,Base virtual protocol,3,Q_BASE_APPLICATION,application,,string,Name of the application to which the packet belongs.,0,session_prt,0
,3,Q_PROTO_BASE,Standard,base,Base virtual protocol,4,Q_BASE_TIME,time,,uint32,"Elapsed time since 1st January 1970, displayed in seconds/ minutes/ hours/ days according to the value of the given parameter.",0,pkt,0
,3,Q_PROTO_BASE,Standard,base,Base virtual protocol,5,Q_BASE_DAYTIME,daytime,,uint16,Current time characteristics according to the given parameter: second (s)/ minute (m)/ hour (h)/ day (D)/ month (M)/ year (Y).,0,pkt,0
,3,Q_PROTO_BASE,Standard,base,Base virtual protocol,6,Q_BASE_UTIME,utime,,timeval,"Elapsed time since 1st January 1970, displayed in microseconds.",0,pkt,0
,3,Q_PROTO_BASE,Standard,base,Base virtual protocol,7,Q_BASE_FLOW_ID,flow_id,,uint64,Unique connection ID.,0,session_fix,0
,3,Q_PROTO_BASE,Standard,base,Base virtual protocol,8,Q_BASE_CLASSIFIED,classified,,uint8,"Attribute showing whether the classification process (AFC) has been completed or not for the given packet. A value of 1 indicates a complete classification, a value of 0 indicates that the classification process is still running.",0,session_mod,0
,3,Q_PROTO_BASE,Standard,base,Base virtual protocol,9,Q_BASE_DELAY,delay,,timeval,Elapsed time between consecutive packets processing.,0,session_mod,0
,3,Q_PROTO_BASE,Standard,base,Base virtual protocol,10,Q_BASE_JITTER,jitter,,timeval,Variation of delay compared to the last processed packet (calculated per half-session).,0,session_mod,0
,3,Q_PROTO_BASE,Standard,base,Base virtual protocol,11,Q_BASE_FAMILY,family,,string,Family to which the uppermost protocol of the protocol stack belongs to.,0,session_prt,0
,3,Q_PROTO_BASE,Standard,base,Base virtual protocol,72,Q_BASE_FAMILY_ID,family_id,,uint32,Identifier of the family to which the uppermost protocol of the protocol stack belongs to.,0,session_prt,0
